118664,4900
173109,36900
51376,3900
118905,36000
411555,3900
572622,3900
119111,3900
39442,5400
121570,4400
19914,3900
55598,4800
520962,3900
576860,3900
284092,36000
156013,3900
30986,36000
38025,3900
21853,3900
84004,3900
446081,36000
90494,3900
153093,3900
491355,3900
63615,3900
53606,4600
110362,3900
571411,3900
103981,4500
155671,3900
128015,36900
51971,3900
556049,3900
35782,3900
223608,36000
5969,49500
580915,3900
85004,3900
223577,36000
141025,38300
37859,3900
42160,3900
443041,3900
111156,3900
562799,3900
582167,3900
146001,3900
9842,3900
132354,4700
118288,3900
422960,3900
169958,3900
126756,3900
148696,4400
141621,4400
331112,3900
471634,3900
556883,3900
538854,24000
163731,3900
84545,3900
167553,5000
570559,3900
559521,3900
382314,36000
106963,3900
548365,36000
92637,3900
120002,39200
575434,3900
157134,3900
73468,3900
80725,3900
81797,3900
224452,36000
168188,36000
44202,36000
153930,3900
155296,3900
154305,3900
413296,36000
480167,3900
60615,24500
159946,3900
546162,36000
582954,3900
134649,3900
20755,37100
39253,33000
161194,3900
34121,3900
583650,3900
261138,3900
537629,3900
147882,4900
187649,3900
537106,36000
595606,3900
148735,3900
160935,3900
567096,3900
119893,5400
579308,3900
190409,3900
593071,3900
78655,3900
219570,36900
483681,3900
66770,5000
468495,3900
133831,36000
163331,3900
467559,3900
76748,34500
478532,3900
60467,3900
219668,3900
136763,4800
420763,36000
91742,3900
305382,3900
543830,36000
296989,3900
91944,3900
161791,3900
60230,3900
76561,5400
469124,3900
147838,3900
464334,3900
467627,3900
187328,3900
475702,3900
219689,3900
109779,5400
127618,3900
42529,29100
17778,38800
210618,3900
356561,36000
29925,3900
217024,3900
470040,3900
203653,4800
469951,3900
223195,3900
157521,3900
218445,4800
475244,3900
61627,5400
460976,3900
203536,3900
427047,36000
146201,5400
196646,3900
561054,3900
19232,46700
116497,36000
200322,5200
161596,4700
173573,36000
178606,36000
112055,5400
214102,3900
159375,3900
120695,3900
201838,3900
400668,36000
60786,24000
159807,3900
365769,36000
218637,3900
200675,3900
46776,4700
571641,3900
588696,3900
469670,3900
160534,5200
153778,3900
564500,3900
197028,3900
108944,3900
219159,3900
268928,3900
229451,3900
561472,3900
16482,37100
115309,5900
193472,3900
233231,3900
144035,34500
438813,3900
94636,4600
240404,3900
587932,3900
84949,49500
459085,3900
147329,47300
136429,3900
285842,3900
584866,3900
240184,3900
2357,4600
232850,3900
241263,3900
201926,3900
55880,38400
268005,3900
159835,3900
228808,2600
162223,3900
244838,3900
296121,3900
156072,3900
59783,3900
227445,3900
234533,3900
277980,3900
280862,3900
469082,3900
86751,3900
333366,5400
237311,3900
445925,3900
302928,3900
302710,3900
289092,3900
573827,3900
321423,3900
574752,3900
447041,3900
252852,3900
320708,3900
78573,3900
438478,3900
329366,36000
64078,5400
467984,3900
250056,3900
228443,3900
295063,3900
4587,49500
211596,3900
236382,3900
584766,3900
455741,3900
246029,3900
259243,3900
160520,3900
316942,36000
231412,4500
12573,3900
261015,36000
342047,3900
90347,3900
586527,2200
355970,3900
339440,3900
293962,3900
280492,3900
231023,3900
163925,3900
373261,3900
54779,3900
306560,36000
245859,3900
276280,3900
294440,4400
181662,3900
120407,3900
224674,3900
230810,36000
446037,3900
132000,3900
228732,3900
300696,3900
443552,3900
216421,36000
145237,3900
347715,3900
327794,3900
330530,5400
486004,36000
447423,3900
528225,36000
358397,3900
257638,3900
365434,3900
310129,36000
360873,3900
457812,3900
72138,3900
419445,3900
415330,3900
313077,3900
135464,3900
291367,3900
296155,3900
431748,3900
394085,3900
326804,3900
524722,3900
412640,3900
91219,36000
344543,3900
200398,1500
571934,3900
29089,31200
573764,3900
436573,3900
576807,3900
579681,3900
125221,34500
304173,3900
400772,36000
542179,36000
191613,36900
351167,36000
358525,3900
129914,36000
37201,3900
394563,3900
233373,3900
244034,3900
206483,3900
101353,3900
154522,3900
357131,3900
360392,3900
342699,3900
473714,3900
124368,3900
523557,3900
363858,3900
339437,3900
42963,13000
361132,3900
87965,34500
240489,3900
400658,36000
421776,3900
200789,4800
402407,3900
464367,3900
467846,3900
137417,3900
571393,3900
106813,3900
464119,3900
488628,3900
289442,3900
331094,3900
366457,3900
574450,3900
468651,3900
465237,3900
340502,3900
78451,3900
436823,3900
460806,3900
351757,3900
121592,1000
86640,38700
218813,3900
436989,3900
11320,39600
443453,3900
451257,3900
32247,4400
526049,3900
285217,3900
19310,5400
289321,3900
406529,36000
321425,3900
163090,4600
254571,3900
430066,3900
308063,3900
275255,24000
272167,3900
469933,3900
302268,3900
224339,3900
352020,3900
346166,3900
347336,3900
171150,36000
196634,3900
328486,3900
288867,3900
31024,13700
228442,12500
369186,3900
575894,3900
335655,3900
505978,3900
386673,3900
114849,3900
207130,39900
500372,3900
214446,3900
14756,2600
379340,3900
280994,3900
28645,3900
119605,12500
10073,3900
330125,3900
192765,14500
524412,3900
406438,3900
471639,2600
23007,4900
46596,3900
287491,3900
10686,5400
534089,3900
369981,3900
599201,3900
354795,3900
591646,3900
465198,3900
241811,3900
328065,3900
292469,3900
247298,3900
109713,3900
361418,3900
144435,4400
605354,3900
241350,3900
341002,3900
33440,5400
593855,3900
592141,3900
26312,4400
273001,3900
71119,3900
17065,35500
124252,36000
288668,3900
598915,2600
70933,5400
589830,3900
96152,3900
38531,3900
591032,3900
460680,3900
42809,3900
103934,3900
283181,3900
419276,3900
595093,3900
123273,3900
105091,3900
468603,3900
584554,3900
41369,3900
588595,3900
83135,27300
70715,4800
141800,3900
124196,4500
32147,4900
158438,3900
116851,36500
268957,5400
96125,3900
393007,3900
52951,3900
164304,3900
162447,3900
123095,3900
593867,3900
597362,3900
265485,3900
151166,36000
213281,3900
358179,3900
202025,3900
366887,3900
185116,3900
186959,3900
172349,36900
490918,3900
146233,3900
1588,3900
143039,3900
600176,3900
89358,35100
481860,3900
198137,3900
196473,3900
212421,3900
58222,3900
595025,3900
266134,4400
80973,3900
182507,3000
479682,3900
484637,3900
36906,46200
434063,3900
483439,3900
582596,3900
155276,4800
173230,3900
143790,3900
171142,5000
426169,24000
104278,36000
365868,3900
113567,16500
162943,3900
531307,3900
120938,5400
195582,3900
198608,3900
137221,4400
541825,3900
110836,4400
245021,4900
491261,3900
226531,3900
486560,3900
351065,3900
479807,3900
39664,3900
481976,3900
557128,3900
48796,3900
198983,3900
481135,3900
193943,4700
124133,4400
28079,4400
15455,4900
93245,4400
206468,3900
487572,3900
575993,3900
489878,3900
482650,3900
595315,3900
192747,3900
28154,36000
62615,3900
251247,4400
26500,3900
12699,4400
73784,27600
478085,3900
585767,3900
179457,5300
106803,36500
525105,3900
224307,5400
477289,3900
303824,3900
23979,42900
149313,3900
287218,3900
110553,4600
110305,3900
469794,3900
472282,3900
230380,3900
478230,3900
284375,3900
536516,3900
477116,3900
411843,3900
470593,3900
481482,3900
205710,36000
189600,3900
298040,3900
547863,3900
439503,3900
231483,3900
128807,4400
589127,3900
275630,3900
252141,3900
81245,4400
274824,36000
206239,4400
537711,3900
478837,3900
192702,3900
581967,3900
468882,3900
258965,3900
483399,3900
234848,3900
475120,3900
575750,3900
469855,3900
142304,4400
221867,5400
159413,3900
67188,4900
245166,3900
220486,5100
258257,3900
293556,3900
485155,3900
289474,3900
249599,3900
122905,500
484171,3900
327163,3900
460852,3900
478340,3900
462676,3900
186619,3900
490055,3900
465724,3900
329902,36000
592086,3900
481903,3900
73551,3900
472748,3900
479097,3900
501010,3900
357066,3900
589017,3900
90028,36000
286473,3900
468733,3900
462979,3900
178858,36000
469936,3900
18799,34500
557263,3900
187448,36000
50332,5400
240330,3900
267636,3900
248863,3900
60773,3900
480727,3900
125196,4800
342750,3900
84790,37000
15739,3900
477936,3900
311133,3900
280605,3900
229265,4400
590377,3900
525312,3900
88626,36000
249416,4800
158239,3900
347167,3900
80459,3900
191296,3900
568693,3900
271435,3900
275658,3900
330144,3900
160873,3900
234652,3900
342662,3900
306276,3900
311623,3900
252473,3900
238094,3900
546175,3900
478794,3900
367462,3900
592973,3900
465785,3900
478784,3900
213113,3900
358423,3900
312445,3900
1212,5400
372665,3900
77513,12500
313069,3900
390851,2600
349547,3900
250305,3900
236539,4900
301058,3900
434018,3900
368416,3900
306889,3900
467918,3900
356619,3900
190727,4700
213520,3900
583273,3900
374656,3000
264415,3900
356320,3900
36311,4400
112023,4600
491847,3900
520158,3900
478204,3900
266271,3900
163709,3900
343250,3900
230316,3900
390821,3900
316475,3900
297114,3900
382930,3900
404933,3900
404568,3900
381480,3900
463894,3900
486506,3900
291496,3900
360129,3900
365446,3900
404084,3900
370658,3900
463351,3900
574388,3900
29133,3900
360289,3900
378669,3900
188034,3900
365569,3900
468478,3900
436025,4900
237064,3900
556693,3900
456359,3900
222125,3900
569372,3900
586586,3900
529262,3900
188169,3900
287841,3900
243085,3900
359928,3900
420660,3900
239577,3900
373899,3900
433663,3900
364470,3900
460444,3900
133405,3900
367504,3900
480632,2600
449897,3900
188278,3900
124010,3900
471415,3900
347852,3900
136781,3900
469094,3900
487590,3900
517258,3900
10720,4900
269922,3900
368903,3900
427693,3900
117582,3900
132477,3900
371780,3900
112488,36000
583179,3900
237716,3900
568000,3900
467213,3900
363879,3900
66559,3900
469824,3900
348321,3900
351526,3000
6728,4600
227101,36000
467683,3900
360941,3900
376178,3900
477341,3900
366466,3900
344692,3900
438224,3900
544851,3000
500244,3900
293023,3900
259761,5400
373386,4800
460861,3900
365690,3900
133959,3900
580282,3900
322901,3900
361973,3900
238689,4800
487295,3900
249722,3900
111767,3900
153123,3900
44060,3900
344713,3900
438847,3900
478504,3900
341534,3900
249633,36000
574605,3900
428607,3900
479031,3900
